Detected kernel version 4.15.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
min2
SimMTM
input_len:336
backbone:vanilla
encoder_depth:1
mask_size:336
mask_rate:0.25
mask_num:3
is_decomp:True
is_norm:True
CI:True
part:s
decomp:fft
st_sep:3.5
topk:25
epoch: 1/20
tensor(2.9814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3141, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4427, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2739, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3817, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3932, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4234, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3458, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3278, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3036, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2857, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3102, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4225, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3222, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3208, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3162, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3282, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3206, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3989, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3444, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3240, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3971, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3264, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3703, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3548, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4886, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2617, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3469, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2895, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3571, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3191, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2939, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3075, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3843, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4721, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3749, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3372, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4355, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3514, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4119, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4768, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3281, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3133, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3057, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3426, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4615, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6374, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3459, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3345, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3341, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3971, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3447, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3140, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3714, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3270, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2690, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3548, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4624, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4169, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4306, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3808, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5006, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2697, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4165, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3374, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3248, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3329, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3613, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5222, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3363, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3905, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3461, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2726, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3436, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4503, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4126, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3450, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4165, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3667, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4506, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2669, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3732, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3036, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3391, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3311, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4075, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3179, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3236, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3249, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3151, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3628, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3261, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3353, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3457, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3966, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3891, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3268, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4129, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3262, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3589, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3659, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5518, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3096, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3151, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4075, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3008, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3534, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3453, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3193, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3047, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3414, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3269, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2623, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3114, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2453, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5452, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4424, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4153, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5193, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3418, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3545, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3436, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3337, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3314, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3586, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3663, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4299, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2996, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3074, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3262, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3983, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3067, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3523, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3805, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2994, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3352, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3957, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2689, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3690, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2853, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4100, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3231, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5001, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3217, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4129, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3532, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3694, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5352, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4040, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3376, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3228, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3870, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4263, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3440, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3400, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4472, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4079, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3131, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3082, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4517, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2857, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3213, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2703, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3725, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3497, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3312, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3932, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3124, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4433, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4169, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4164, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3236, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3234, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3373, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2702, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3725, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3194, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4037, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2939, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3903, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3166, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4212, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3153, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3004, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6195, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3884, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3867, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3021, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4448, device='cuda:0', grad_fn=<AddBackward0>)
